segment_id,road_name,road_type,risk_category,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,start_km,end_km,start_lat,start_lon,end_lat,end_lon,geometry,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,human_segment_id,internal_id,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,corridor_base,corridor_seq,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean
162,SH-35 (Kanakapura Rd) Seg-3,Highway,Critical Misalignment,86,Critical Misalignment,0.5252339193327852,9.445969101046864e-05,0.014701482693146056,0.5252339193327852,0.45997013828305827,30,30,100.0,87.1,55.1,30,100.0,0,1.75,2.625,12.926153846153843,77.56230769230768,12.919230769230769,77.55846153846153,"LINESTRING(77.562308 12.926154, 77.558462 12.919231)",60,67.7,No,0,0,2,Good,Low,0.55,0.72,28.0,53.7,High Risk,SEG-00162,SEG_000000162,51.1,30,77.2,Critical Misalignment,77.0,66.0,Significant Pedestrian Interaction,Urban,4,True,Commercial,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),2,0.155,Light,False,60.0
163,SH-35 (Kanakapura Rd) Seg-4,Highway,Moderate Misalignment,26,Moderate Misalignment,0.49925683192419884,0.49925683192419884,0.48374679264498527,0.016945913340142782,5.046209067295906e-05,67,67,100.0,20.0,23.3,80,56.4,0,2.625,3.5,12.919230769230769,77.55846153846153,12.912307692307692,77.55461538461537,"LINESTRING(77.558462 12.919231, 77.554615 12.912308)",90,11.8,No,0,0,0,Poor,High,0.47,1.0,0.0,29.5,Moderate Risk,SEG-00163,SEG_000000163,65.2,67,31.4,Moderate Misalignment,67.3,57.4,Separated Traffic,Urban,7,True,Commercial,Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),3,0.0,,False,60.9
164,SH-35 (Kanakapura Rd) Seg-5,Highway,Moderate Misalignment,41,Moderate Misalignment,0.5338297565409372,0.23608086803282957,0.5338297565409372,0.22246834415876773,0.007621031267465425,80,80,100.0,28.2,37.3,80,83.3,0,3.5,3.709,12.912307692307692,77.55461538461537,12.910651,77.55369499999999,"LINESTRING(77.554615 12.912308, 77.553695 12.910651)",90,30.2,No,0,0,1,Good,Medium,0.43,0.95,5.0,36.3,Moderate Risk,SEG-00164,SEG_000000164,61.9,80,39.6,Moderate Misalignment,94.3,68.4,Separated Traffic,Urban,8,True,Residential,Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),4,0.0,,False,78.9
165,SH-35 (Kanakapura Rd) Seg-6,Highway,Critical Misalignment,95,Critical Misalignment,0.8743059549808717,0.0004383279425565086,0.06107975932702252,0.06417595774954933,0.8743059549808717,30,30,100.0,61.2,44.9,30,81.9,0,3.709,4.375,12.910651,77.55369499999999,12.905384615384614,77.55076923076922,"LINESTRING(77.553695 12.910651, 77.550769 12.905385)",90,50.2,No,0,0,1,Good,Low,0.5,1.0,0.0,64.3,High Risk,SEG-00165,SEG_000000165,33.3,30,98.3,Critical Misalignment,84.9,58.8,Significant Pedestrian Interaction,Urban,5,True,Commercial,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),5,0.0,,False,78.0
166,SH-35 (Kanakapura Rd) Seg-7,Highway,Aligned,12,Aligned,0.9360594366791894,0.9360594366791894,0.05926161172538255,0.004672934915571278,6.016679856841075e-06,68,56,100.0,12.9,20.8,80,74.9,0,4.375,5.25,12.905384615384614,77.55076923076922,12.898461538461538,77.54692307692306,"LINESTRING(77.550769 12.905385, 77.546923 12.898462)",70,4.1,No,0,0,0,Good,High,0.54,1.0,0.0,23.2,Safe,SEG-00166,SEG_000000166,71.5,56,18.5,Aligned,67.8,62.3,Separated Traffic,Urban,6,True,Mixed,Approach to Congestion (Tapered) | Poor Infrastructure,SH-35 (Kanakapura Rd),6,0.151,Light,True,53.3
167,SH-35 (Kanakapura Rd) Seg-8,Highway,Critical Misalignment,75,Critical Misalignment,0.9875893362404041,0.001316571906794157,0.011060905243967934,0.9875893362404041,3.318660883385647e-05,50,25,100.0,9.4,25.8,50,3.6,0,5.25,6.125,12.898461538461538,77.54692307692306,12.89153846153846,77.54307692307692,"LINESTRING(77.546923 12.898462, 77.543077 12.891538)",80,9.6,No,0,0,0,Good,High,0.54,1.0,0.0,45.3,Moderate Risk,SEG-00167,SEG_000000167,46.2,25,59.5,High Misalignment,66.6,68.7,Side Impact Potential,Urban,4,False,Residential,Speed Limit Misaligned | Active Congestion | Poor Infrastructure,SH-35 (Kanakapura Rd),7,0.784,Severe,False,15.7
168,SH-35 (Kanakapura Rd) Seg-9,Highway,Aligned,19,Aligned,0.6880455066965261,0.6880455066965261,0.3105493688915407,0.00135979989285522,4.532451907816684e-05,62,62,100.0,14.1,19.9,80,73.7,0,6.125,7.0,12.89153846153846,77.54307692307692,12.884615384615383,77.53923076923077,"LINESTRING(77.543077 12.891538, 77.539231 12.884615)",70,10.1,No,0,0,1,Poor,Low,0.38,1.0,0.0,22.6,Safe,SEG-00168,SEG_000000168,72.0,62,18.0,Aligned,62.0,48.9,Separated Traffic,Peri-Urban,4,True,Mixed,Poor Infrastructure,SH-35 (Kanakapura Rd),8,0.0,,False,52.5
169,SH-35 (Kanakapura Rd) Seg-10,Highway,Moderate Misalignment,27,Moderate Misalignment,0.4961147229711273,0.46837585002267124,0.4961147229711273,0.03507229237720242,0.0004371346289990673,80,60,100.0,28.2,33.2,80,73.8,0,7.0,7.875,12.884615384615383,77.53923076923077,12.877692307692309,77.53538461538461,"LINESTRING(77.539231 12.884615, 77.535385 12.877692)",90,27.0,No,0,0,1,Good,Medium,0.54,1.0,0.0,32.3,Moderate Risk,SEG-00169,SEG_000000169,65.4,60,33.7,Moderate Misalignment,87.9,60.5,Separated Traffic,Peri-Urban,5,True,Industrial,Approach to Congestion (Tapered) | Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),9,0.0,,True,72.6
170,SH-35 (Kanakapura Rd) Seg-11,Highway,Moderate Misalignment,38,Moderate Misalignment,0.9032797395876494,0.08202580231718813,0.9032797395876494,0.01468871620884917,5.741886313253602e-06,79,40,100.0,11.8,22.1,80,4.2,0,7.875,8.75,12.877692307692309,77.53538461538461,12.87076923076923,77.53153846153846,"LINESTRING(77.535385 12.877692, 77.531538 12.870769)",90,7.6,No,0,0,0,Poor,Medium,0.4,1.0,0.0,30.3,Moderate Risk,SEG-00170,SEG_000000170,63.2,40,32.0,Moderate Misalignment,79.3,60.8,Separated Traffic,Peri-Urban,8,True,Mixed,Active Congestion | Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),10,0.675,Severe,False,26.1
171,SH-35 (Kanakapura Rd) Seg-12,Highway,Aligned,15,Aligned,0.8606291400958248,0.8606291400958248,0.12438198280997331,0.014966641473448491,2.2235620753395758e-05,48,48,100.0,10.6,22.1,80,53.2,0,8.75,9.625,12.87076923076923,77.53153846153846,12.863846153846154,77.5276923076923,"LINESTRING(77.531538 12.870769, 77.527692 12.863846)",70,14.4,No,0,0,0,Poor,High,0.39,1.0,0.0,24.1,Safe,SEG-00171,SEG_000000171,70.6,48,19.2,Aligned,47.6,49.1,Separated Traffic,Peri-Urban,8,True,Mixed,Poor Infrastructure,SH-35 (Kanakapura Rd),11,0.0,,False,38.8
172,SH-35 (Kanakapura Rd) Seg-13,Highway,Critical Misalignment,99,Critical Misalignment,0.9864807355107478,0.0005993249258535987,0.005761328986653747,0.007158610576744811,0.9864807355107478,50,50,100.0,14.1,31.2,50,87.3,0,9.625,10.5,12.863846153846154,77.5276923076923,12.856923076923076,77.52384615384615,"LINESTRING(77.527692 12.863846, 77.523846 12.856923)",80,27.4,No,0,0,1,Poor,Medium,0.47,0.73,27.0,57.8,High Risk,SEG-00172,SEG_000000172,33.1,50,82.9,Critical Misalignment,101.3,56.4,Side Impact Potential,Peri-Urban,7,False,Industrial,Speed Limit Misaligned | Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),12,0.0,,False,88.5
173,SH-35 (Kanakapura Rd) Seg-14,Highway,Moderate Misalignment,33,Moderate Misalignment,0.6972680484639694,0.2665546720960671,0.6972680484639694,0.03611677541393543,6.050402602812808e-05,59,59,100.0,24.7,26.0,80,38.9,0,10.5,11.375,12.856923076923076,77.52384615384615,12.85,77.52,"LINESTRING(77.523846 12.856923, 77.52 12.85)",90,16.1,No,0,0,0,Poor,Low,0.47,1.0,0.0,29.9,Moderate Risk,SEG-00173,SEG_000000173,65.9,59,31.7,Moderate Misalignment,58.6,58.4,Separated Traffic,Peri-Urban,6,True,Industrial,Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),13,0.0,,False,49.3
174,SH-35 (Kanakapura Rd) Seg-15,Highway,Moderate Misalignment,38,Moderate Misalignment,0.8760559848713454,0.09762364749210926,0.8760559848713454,0.026206896947395676,0.00011347068914960564,67,67,100.0,14.1,26.4,80,93.5,0,11.375,12.278,12.85,77.52,12.842941176470587,77.51588235294118,"LINESTRING(77.52 12.85, 77.515882 12.842941)",60,16.6,No,0,0,0,Poor,Low,0.42,0.88,12.0,28.9,Moderate Risk,SEG-00174,SEG_000000174,66.3,67,27.5,Moderate Misalignment,67.0,57.4,Separated Traffic,Peri-Urban,6,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),14,0.0,,False,55.7
175,SH-35 (Kanakapura Rd) Seg-16,Highway,Aligned,13,Aligned,0.8992216509482381,0.8992216509482381,0.09032361431536903,0.010418650252902934,3.6084483489889227e-05,40,40,100.0,23.5,24.6,80,60.5,0,12.278,13.181,12.842941176470587,77.51588235294118,12.835882352941177,77.51176470588236,"LINESTRING(77.515882 12.842941, 77.511765 12.835882)",60,19.0,No,0,0,0,Good,High,0.35,1.0,0.0,23.0,Safe,SEG-00175,SEG_000000175,73.7,40,18.4,Aligned,39.6,48.7,Separated Traffic,Peri-Urban,4,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),15,0.0,,False,33.7
176,SH-35 (Kanakapura Rd) Seg-17,Highway,Moderate Misalignment,43,Moderate Misalignment,0.9399462767958673,0.005320582778707452,0.9399462767958673,0.021947647434716302,0.0327854929907088,77,77,100.0,24.7,31.2,80,94.6,0,13.181,14.084,12.835882352941177,77.51176470588236,12.828823529411764,77.50764705882352,"LINESTRING(77.511765 12.835882, 77.507647 12.828824)",60,30.1,No,0,0,1,Good,High,0.35,0.71,29.0,34.6,Moderate Risk,SEG-00176,SEG_000000176,61.8,77,38.6,Moderate Misalignment,77.4,50.8,Separated Traffic,Peri-Urban,5,True,Industrial,Poor Infrastructure,SH-35 (Kanakapura Rd),16,0.214,Light,False,56.4
177,SH-35 (Kanakapura Rd) Seg-18,Highway,Moderate Misalignment,48,Moderate Misalignment,0.7615907491854279,0.00545943275417211,0.7615907491854279,0.2298991383777069,0.003050679682693066,30,30,100.0,62.4,45.0,30,78.2,0,14.084,14.987,12.828823529411764,77.50764705882352,12.821764705882352,77.5035294117647,"LINESTRING(77.507647 12.828824, 77.503529 12.821765)",60,57.6,No,0,0,2,Poor,Medium,0.39,0.97,3.0,45.6,Moderate Risk,SEG-00177,SEG_000000177,55.8,30,61.1,High Misalignment,61.7,52.9,Significant Pedestrian Interaction,Peri-Urban,8,False,Residential,Speed Limit Misaligned | High Pedestrian Interaction | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),17,0.213,Light,False,45.5
178,SH-35 (Kanakapura Rd) Seg-19,Highway,Moderate Misalignment,36,Moderate Misalignment,0.7834910844896671,0.17847768229855995,0.7834910844896671,0.03786727538636016,0.00016395782541264167,80,80,100.0,10.6,25.9,80,92.6,0,14.987,15.89,12.821764705882352,77.5035294117647,12.81470588235294,77.49941176470588,"LINESTRING(77.503529 12.821765, 77.499412 12.814706)",80,14.6,No,0,0,0,Good,Medium,0.31,0.9,10.0,29.7,Moderate Risk,SEG-00178,SEG_000000178,65.0,80,28.6,Moderate Misalignment,87.8,61.0,Separated Traffic,Peri-Urban,6,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),18,0.0,,False,75.1
179,SH-35 (Kanakapura Rd) Seg-20,Highway,Aligned,13,Aligned,0.9289964598350612,0.9289964598350612,0.060927100710687306,0.009284577837031783,0.0007918616172197503,63,63,100.0,5.9,15.1,80,59.4,0,15.89,16.793,12.81470588235294,77.49941176470588,12.807647058823528,77.49529411764706,"LINESTRING(77.499412 12.814706, 77.495294 12.807647)",80,9.1,No,0,0,0,Poor,High,0.35,1.0,0.0,21.9,Safe,SEG-00179,SEG_000000179,70.7,63,17.4,Aligned,63.4,34.2,Separated Traffic,Rural,5,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),19,0.0,,False,52.9
180,SH-35 (Kanakapura Rd) Seg-21,Highway,Moderate Misalignment,39,Moderate Misalignment,0.9599287356264455,0.033842340296136655,0.9599287356264455,0.006203246286968469,2.567779044948144e-05,76,76,100.0,4.7,17.7,80,87.8,0,16.793000000000003,17.696,12.807647058823528,77.49529411764706,12.800588235294118,77.49117647058823,"LINESTRING(77.495294 12.807647, 77.491176 12.800588)",60,7.0,No,0,0,0,Poor,Medium,0.34,0.72,28.0,31.8,Moderate Risk,SEG-00180,SEG_000000180,59.6,76,35.6,Moderate Misalignment,76.5,46.5,Separated Traffic,Rural,5,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),20,0.0,,False,68.1
181,SH-35 (Kanakapura Rd) Seg-22,Highway,Moderate Misalignment,40,Moderate Misalignment,0.9825277415077414,0.016109116963201157,0.9825277415077414,0.0013332181839705475,2.992334508690869e-05,80,80,100.0,0.0,11.0,80,87.5,0,17.696,18.599,12.800588235294118,77.49117647058823,12.793529411764704,77.48705882352941,"LINESTRING(77.491176 12.800588, 77.487059 12.793529)",90,1.2,No,0,0,0,Poor,Low,0.28,1.0,0.0,27.6,Moderate Risk,SEG-00181,SEG_000000181,62.2,80,29.7,Moderate Misalignment,87.1,34.7,Separated Traffic,Rural,7,True,Industrial,Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),21,0.0,,False,81.7
182,SH-35 (Kanakapura Rd) Seg-23,Highway,Moderate Misalignment,37,Moderate Misalignment,0.81697788987639,0.14661899649528,0.81697788987639,0.036357761281377306,4.5352346952634715e-05,80,80,100.0,0.0,15.8,80,91.7,0,18.599,19.502,12.793529411764704,77.48705882352941,12.786470588235296,77.48294117647059,"LINESTRING(77.487059 12.793529, 77.482941 12.786471)",70,10.3,No,0,0,0,Poor,Medium,0.32,0.7,30.0,34.0,Moderate Risk,SEG-00182,SEG_000000182,56.0,80,40.0,Moderate Misalignment,90.8,33.2,Separated Traffic,Rural,4,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),22,0.0,,False,75.5
183,SH-35 (Kanakapura Rd) Seg-24,Highway,Moderate Misalignment,37,Moderate Misalignment,0.8485373824281395,0.12261673419231481,0.8485373824281395,0.02880994610987856,3.593726966712797e-05,80,80,100.0,0.0,15.8,80,93.0,0,19.502,20.405,12.786470588235296,77.48294117647059,12.779411764705882,77.47882352941177,"LINESTRING(77.482941 12.786471, 77.478824 12.779412)",90,9.5,No,0,0,0,Poor,High,0.25,1.0,0.0,29.6,Moderate Risk,SEG-00183,SEG_000000183,61.2,80,31.4,Moderate Misalignment,89.3,36.1,Separated Traffic,Rural,8,True,Industrial,Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),23,0.0,,False,85.3
184,SH-35 (Kanakapura Rd) Seg-25,Highway,Moderate Misalignment,40,Moderate Misalignment,0.7833988682047174,0.11062359576139637,0.7833988682047174,0.10589756193461626,7.997409927007334e-05,80,80,100.0,0.0,14.5,80,93.0,0,20.405,21.308,12.779411764705882,77.47882352941177,12.772352941176472,77.47470588235294,"LINESTRING(77.478824 12.779412, 77.474706 12.772353)",80,7.5,No,0,0,0,Poor,Medium,0.27,0.7,30.0,35.0,Moderate Risk,SEG-00184,SEG_000000184,54.4,80,42.7,Moderate Misalignment,103.9,35.4,Separated Traffic,Rural,8,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),24,0.0,,False,84.7
185,SH-35 (Kanakapura Rd) Seg-26,Highway,Aligned,12,Aligned,0.926562931902223,0.926562931902223,0.06741866291206425,0.006010650228742768,7.754956969938684e-06,60,60,100.0,0.0,19.4,80,61.6,0,21.308,22.211,12.772352941176472,77.47470588235294,12.76529411764706,77.47058823529412,"LINESTRING(77.474706 12.772353, 77.470588 12.765294)",70,12.2,No,0,0,0,Good,Low,0.24,1.0,0.0,24.7,Safe,SEG-00185,SEG_000000185,68.2,60,19.7,Aligned,60.0,41.5,Separated Traffic,Rural,6,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),25,0.205,Light,False,44.4
186,SH-35 (Kanakapura Rd) Seg-27,Highway,High Misalignment,54,High Misalignment,0.5567260809279906,0.02983626376323048,0.5567260809279906,0.4115743481553162,0.0018633071534627358,50,50,100.0,0.0,16.0,50,85.1,0,22.211,23.114,12.76529411764706,77.47058823529412,12.758235294117648,77.4664705882353,"LINESTRING(77.470588 12.765294, 77.466471 12.758235)",80,4.4,No,0,0,0,Poor,Low,0.2,0.69,31.0,55.6,High Risk,SEG-00186,SEG_000000186,30.1,50,83.1,Critical Misalignment,104.8,45.1,Side Impact Potential,Rural,6,False,Mixed,Speed Limit Misaligned | Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),26,0.0,,False,89.9
187,SH-35 (Kanakapura Rd) Seg-28,Highway,Aligned,12,Aligned,0.9430031015372957,0.9430031015372957,0.04614881567055378,0.010842211291658922,5.871500491674376e-06,50,50,100.0,10.6,18.6,80,68.0,0,23.114,24.017,12.758235294117648,77.4664705882353,12.751176470588236,77.46235294117648,"LINESTRING(77.466471 12.758235, 77.462353 12.751176)",60,13.7,No,0,0,0,Poor,Low,0.2,1.0,0.0,22.6,Safe,SEG-00187,SEG_000000187,71.3,50,18.0,Aligned,50.2,37.0,Separated Traffic,Rural,7,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),27,0.166,Light,False,38.7
188,SH-35 (Kanakapura Rd) Seg-29,Highway,Aligned,15,Aligned,0.8378511495387133,0.8378511495387133,0.15507371336058423,0.0070650030553873365,1.0134045315222467e-05,50,50,100.0,0.0,17.5,80,57.1,0,24.017000000000003,24.92,12.751176470588236,77.46235294117648,12.744117647058824,77.45823529411764,"LINESTRING(77.462353 12.751176, 77.458235 12.744118)",70,8.5,No,0,0,0,Poor,Medium,0.19,1.0,0.0,23.9,Safe,SEG-00188,SEG_000000188,68.6,50,19.0,Aligned,50.1,43.3,Separated Traffic,Rural,6,True,Industrial,Poor Infrastructure,SH-35 (Kanakapura Rd),28,0.0,,False,41.4
189,SH-35 (Kanakapura Rd) Seg-30,Highway,Moderate Misalignment,32,Moderate Misalignment,0.5225725820343989,0.5225725820343989,0.2643062526314664,0.21310894094603292,1.2224388101691938e-05,68,68,100.0,0.0,13.3,80,81.7,0,24.92,25.823,12.744117647058824,77.45823529411764,12.737058823529413,77.45411764705882,"LINESTRING(77.458235 12.744118, 77.454118 12.737059)",70,6.4,No,0,0,0,Good,Low,0.17,1.0,0.0,22.1,Safe,SEG-00189,SEG_000000189,69.4,68,17.6,Aligned,68.1,33.5,Separated Traffic,Rural,6,True,Mixed,Poor Infrastructure,SH-35 (Kanakapura Rd),29,0.0,,False,57.8
190,SH-35 (Kanakapura Rd) Seg-31,Highway,Aligned,14,Aligned,0.8727717045771692,0.8727717045771692,0.11860616498402929,0.007899897114063711,0.0007222333247375714,67,67,100.0,0.0,15.3,80,61.9,0,25.823,26.726,12.737058823529413,77.45411764705882,12.73,77.45,"LINESTRING(77.454118 12.737059, 77.45 12.73)",80,9.6,No,0,0,0,Poor,Medium,0.13,1.0,0.0,22.9,Safe,SEG-00190,SEG_000000190,69.1,67,18.2,Aligned,67.0,33.1,Separated Traffic,Rural,5,True,Industrial,Poor Infrastructure,SH-35 (Kanakapura Rd),30,0.0,,False,54.6
191,SH-35 (Kanakapura Rd) Seg-32,Highway,Moderate Misalignment,28,Moderate Misalignment,0.5022096550789577,0.5022096550789577,0.4138271793552604,0.08379611009127882,0.00016705547450304378,80,80,100.0,0.0,12.4,80,88.1,0,26.726,27.642,12.73,77.45,12.722222222222223,77.44722222222222,"LINESTRING(77.45 12.73, 77.447222 12.722222)",70,0.9,No,0,0,0,Good,Low,0.17,0.72,28.0,31.8,Moderate Risk,SEG-00191,SEG_000000191,57.6,80,37.3,Moderate Misalignment,89.4,39.8,Separated Traffic,Rural,6,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),31,0.0,,False,77.9
192,SH-35 (Kanakapura Rd) Seg-33,Highway,Aligned,19,Aligned,0.7305648380270733,0.7305648380270733,0.2531786996771349,0.016243096855555396,1.3365440236412305e-05,62,62,100.0,0.0,16.9,80,55.2,0,27.642,28.558,12.722222222222223,77.44722222222222,12.714444444444444,77.44444444444444,"LINESTRING(77.447222 12.722222, 77.444444 12.714444)",80,12.0,No,0,0,0,Poor,High,0.15,1.0,0.0,23.6,Safe,SEG-00192,SEG_000000192,68.7,62,18.8,Aligned,61.7,34.0,Separated Traffic,Rural,7,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),32,0.0,,False,50.1
193,SH-35 (Kanakapura Rd) Seg-34,Highway,High Misalignment,68,High Misalignment,0.43293018724576215,0.023890152041790794,0.3124306788892869,0.43293018724576215,0.23074898182316023,50,50,100.0,0.0,17.3,50,86.6,0,28.558,29.474,12.714444444444444,77.44444444444444,12.706666666666669,77.44166666666666,"LINESTRING(77.444444 12.714444, 77.441667 12.706667)",90,10.6,No,0,0,0,Poor,Medium,0.1,0.88,12.0,55.4,High Risk,SEG-00193,SEG_000000193,30.7,50,82.1,Critical Misalignment,100.9,37.7,Side Impact Potential,Rural,4,False,Residential,Speed Limit Misaligned | Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),33,0.0,,False,81.0
194,SH-35 (Kanakapura Rd) Seg-35,Highway,Aligned,13,Aligned,0.8922183186615044,0.8922183186615044,0.10099683954067543,0.0060552263954847755,0.0007296154023353847,43,43,100.0,15.3,15.1,80,60.9,0,29.474,30.39,12.706666666666669,77.44166666666666,12.69888888888889,77.4388888888889,"LINESTRING(77.441667 12.706667, 77.438889 12.698889)",60,7.8,No,0,0,0,Poor,High,0.14,1.0,0.0,20.3,Safe,SEG-00194,SEG_000000194,73.3,43,16.2,Aligned,43.3,35.9,Separated Traffic,Rural,4,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),34,0.152,Light,False,34.0
195,SH-35 (Kanakapura Rd) Seg-36,Highway,Moderate Misalignment,37,Moderate Misalignment,0.44520646711235046,0.34146369798562815,0.44520646711235046,0.21301140189602052,0.000318433006000806,80,80,100.0,0.0,16.1,80,86.0,0,30.39,31.306,12.69888888888889,77.4388888888889,12.69111111111111,77.43611111111112,"LINESTRING(77.438889 12.698889, 77.436111 12.691111)",90,9.2,No,0,0,0,Poor,High,0.12,0.74,26.0,42.1,Moderate Risk,SEG-00195,SEG_000000195,46.3,80,56.1,High Misalignment,113.8,36.4,Separated Traffic,Rural,7,True,Residential,Speed Limit Misaligned | Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),35,0.0,,False,99.3
196,SH-35 (Kanakapura Rd) Seg-37,Highway,Aligned,12,Aligned,0.9389355209462592,0.9389355209462592,0.05989771205484156,0.0011471052807360985,1.9661718163122155e-05,51,51,100.0,0.0,12.1,80,58.3,0,31.306,32.222,12.69111111111111,77.43611111111112,12.683333333333334,77.43333333333334,"LINESTRING(77.436111 12.691111, 77.433333 12.683333)",70,2.8,No,0,0,0,Poor,Medium,0.1,1.0,0.0,21.6,Safe,SEG-00196,SEG_000000196,69.7,51,17.1,Aligned,50.6,35.2,Separated Traffic,Rural,5,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),36,0.0,,False,42.2
197,SH-35 (Kanakapura Rd) Seg-38,Highway,Aligned,13,Aligned,0.9018767492357033,0.9018767492357033,0.09277752582784969,0.005337882348210568,7.842588236512521e-06,48,48,100.0,0.0,19.2,80,72.1,0,32.222,33.138,12.683333333333334,77.43333333333334,12.675555555555556,77.43055555555556,"LINESTRING(77.433333 12.683333, 77.430556 12.675556)",60,9.3,No,0,0,0,Poor,High,0.14,1.0,0.0,24.6,Safe,SEG-00197,SEG_000000197,68.2,48,19.6,Aligned,48.1,46.3,Separated Traffic,Rural,8,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),37,0.0,,False,41.4
198,SH-35 (Kanakapura Rd) Seg-39,Highway,Aligned,24,Aligned,0.5589917761461721,0.5589917761461721,0.43130387714725815,0.008786783632440499,0.0009175630741291733,73,73,100.0,0.0,12.1,80,88.6,0,33.138000000000005,34.054,12.675555555555556,77.43055555555556,12.667777777777776,77.42777777777778,"LINESTRING(77.430556 12.675556, 77.427778 12.667778)",70,1.7,No,0,0,0,Poor,Low,0.12,0.96,4.0,23.0,Safe,SEG-00198,SEG_000000198,68.1,73,19.9,Aligned,72.7,37.0,Separated Traffic,Rural,4,True,Residential,Poor Infrastructure,SH-35 (Kanakapura Rd),38,0.0,,False,62.4
199,SH-35 (Kanakapura Rd) Seg-40,Highway,Aligned,21,Aligned,0.6988917576883201,0.6988917576883201,0.24017556757114053,0.060921575379233074,1.1099361306274982e-05,80,80,100.0,0.0,14.5,80,77.0,0,34.054,34.97,12.667777777777776,77.42777777777778,12.66,77.42500000000001,"LINESTRING(77.427778 12.667778, 77.425 12.66)",90,6.7,No,0,0,0,Poor,Medium,0.13,0.97,3.0,30.4,Moderate Risk,SEG-00199,SEG_000000199,59.9,80,33.5,Moderate Misalignment,92.5,36.9,Separated Traffic,Rural,8,True,Residential,Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),39,0.0,,False,74.7
200,SH-35 (Kanakapura Rd) Seg-41,Highway,Moderate Misalignment,41,Moderate Misalignment,0.5036962465502951,0.2538883435707813,0.5036962465502951,0.24240410540696664,1.1304471957023852e-05,80,80,100.0,0.0,13.0,80,81.7,0,34.970000000000006,35.886,12.66,77.42500000000001,12.652222222222225,77.42222222222223,"LINESTRING(77.425 12.66, 77.422222 12.652222)",90,1.6,No,0,0,0,Poor,Low,0.14,1.0,0.0,28.4,Moderate Risk,SEG-00200,SEG_000000200,61.8,80,30.4,Moderate Misalignment,86.3,40.4,Separated Traffic,Rural,4,True,Residential,Poor Infrastructure | Above Human Tolerance Limit,SH-35 (Kanakapura Rd),40,0.0,,False,77.8
